# File: A44.india_state_subregional_income_share.csv
# Title: Subregional income share
# Units: Share
# Source: Same as pop share
# Column types: ccnnnnnnnnnnnnnnnnnnnnnn
# ----------
JH,resid urban,0.424462986,0.424462986,0.424462986,0.424398118,0.434449298,0.443935682,0.452920835,0.461562882,0.469966997,0.483930353,0.508218677,0.532305914,0.538344287,0.544275161,0.550102417,0.555829798,0.561460913,0.566999248,0.572448168,0.577810931,0.58309069,0.5882905
KA,resid urban,0.585076224,0.585076224,0.585076224,0.586109807,0.608622173,0.630255331,0.651203197,0.671644601,0.691694407,0.722310685,0.765058883,0.802370636,0.81728473,0.828442122,0.839769307,0.851269802,0.862947341,0.874805887,0.88684965,0.890221541,0.889559235,0.888888889
KL,resid urban,0.477190977,0.477190977,0.477190977,0.477010118,0.595812366,0.710079179,0.813792913,0.900694918,0.964302146,0.964302146,0.964302146,0.964302146,0.964302146,0.964302146,0.964302146,0.964302146,0.964302146,0.964302146,0.964302146,0.964302146,0.964302146,0.964302146
LA,resid urban,0.533560205,0.533560205,0.533560205,0.391446147,0.436363311,0.47828602,0.517489077,0.557145229,0.596620714,0.634599094,0.679681799,0.678540753,0.681746742,0.684930457,0.683781341,0.682623814,0.68145778,0.680283147,0.679099819,0.677907699,0.676706689,0.675496689
LD,resid urban,0.832550297,0.832550297,0.832550297,0.832892649,0.92225366,0.978395304,0.978214672,0.978030993,0.977844191,0.977654184,0.977460891,0.977264224,0.977064095,0.976860412,0.976653078,0.976441996,0.976227062,0.976008169,0.975785209,0.975558065,0.97532662,0.975090749
MP,resid urban,0.613572857,0.613572857,0.613572857,0.613608845,0.613510784,0.612876059,0.61179374,0.610326188,0.608520348,0.614471413,0.630246803,0.645512462,0.643581394,0.641388234,0.638905487,0.636101606,0.63294021,0.629379114,0.625369117,0.620852471,0.61576093,0.610013248
MH,resid urban,0.634598357,0.634598357,0.634598357,0.63451605,0.646780795,0.658632062,0.670181115,0.681514635,0.692715343,0.724730128,0.755761748,0.796154607,0.813411079,0.826792453,0.839892365,0.852723941,0.862095289,0.864970214,0.871019174,0.87702088,0.882976931,0.884739795
MN,resid urban,0.496856338,0.496856338,0.496856338,0.484835566,0.499136841,0.512953043,0.526476398,0.539506997,0.552469702,0.570111505,0.591521796,0.589773328,0.5930371,0.596260119,0.599443362,0.597653943,0.595848465,0.59402671,0.592188457,0.590333481,0.588461552,0.586572438
ML,resid urban,0.406257063,0.406257063,0.406257063,0.40593991,0.406423698,0.406245754,0.405860572,0.405495722,0.40533067,0.411683528,0.426937887,0.441858502,0.441474955,0.440991281,0.440405806,0.439716715,0.438922049,0.438019694,0.437007377,0.435882654,0.434642903,0.433285314
MZ,resid urban,0.564650534,0.564650534,0.564650534,0.570864413,0.58179741,0.592783443,0.603924831,0.61464826,0.624762123,0.644695222,0.682233994,0.720246005,0.728977842,0.737700325,0.746415013,0.755123463,0.763827232,0.772527883,0.781226977,0.789926082,0.79862677,0.798156807
NL,resid urban,0.525939268,0.525939268,0.525939268,0.524543675,0.599253389,0.665114016,0.723298029,0.774506502,0.819607126,0.842615033,0.850611298,0.848497647,0.849409246,0.850309889,0.848081539,0.845785842,0.843419699,0.840979815,0.83846269,0.835864597,0.833181564,0.830409357
OD,resid urban,0.368283756,0.368283756,0.368283756,0.36842632,0.379051673,0.38961152,0.400177491,0.410781306,0.421603339,0.449713581,0.48652046,0.522597508,0.53646771,0.550763663,0.565505922,0.580718253,0.596428173,0.612667605,0.629473643,0.646889468,0.664965448,0.683760477
PC,resid urban,0.871387359,0.871387359,0.871387359,0.871580512,0.873646679,0.875014156,0.876552211,0.877385381,0.877928483,0.885819125,0.904846998,0.913342503,0.911392405,0.909352518,0.907216495,0.904977376,0.902627512,0.900158479,0.897560976,0.894824708,0.89193825,0.888888889
PB,resid urban,0.460705216,0.460705216,0.460705216,0.460593273,0.477566184,0.494224655,0.510763196,0.527232671,0.543847775,0.576571115,0.624403064,0.67331775,0.687825398,0.702802227,0.718272192,0.734261204,0.750797326,0.767911003,0.785635318,0.804006287,0.82306318,0.828830008
RJ,resid urban,0.395935293,0.395935293,0.395935293,0.395668599,0.40171795,0.407309481,0.412592243,0.417665733,0.422570984,0.425461598,0.433502886,0.441297185,0.44885451,0.461778446,0.474315556,0.486491782,0.498331576,0.509858066,0.521093211,0.537140861,0.552802274,0.568118013
