INPUT_TABLE,,,
Variable ID,,,
IncomeElasticity,,,
,,,
region,energy.final.demand,year,income.elasticity
AP,Non-Ferrous Metals,2025,0.888442211
AP,Non-Ferrous Metals,2030,0.814070352
AP,Non-Ferrous Metals,2035,0.735678392
AP,Non-Ferrous Metals,2040,0.654271357
AP,Non-Ferrous Metals,2045,0.572864322
AP,Non-Ferrous Metals,2050,0.493467337
AP,Non-Ferrous Metals,2055,0.419095477
AP,Non-Ferrous Metals,2060,0.353768844
AP,Non-Ferrous Metals,2065,0.331658291
AP,Non-Ferrous Metals,2070,0.312562814
AP,Non-Ferrous Metals,2075,0.293467337
AP,Non-Ferrous Metals,2080,0.27638191
AP,Non-Ferrous Metals,2085,0.260301508
AP,Non-Ferrous Metals,2090,0.257286432
AP,Non-Ferrous Metals,2095,0.253266332
AP,Non-Ferrous Metals,2100,0.249246231
AR,Non-Ferrous Metals,2015,3.3
AR,Non-Ferrous Metals,2020,1
AR,Non-Ferrous Metals,2025,0.888442211
AR,Non-Ferrous Metals,2030,0.814070352
AR,Non-Ferrous Metals,2035,0.735678392
AR,Non-Ferrous Metals,2040,0.654271357
AR,Non-Ferrous Metals,2045,0.572864322
AR,Non-Ferrous Metals,2050,0.493467337
AR,Non-Ferrous Metals,2055,0.419095477
AR,Non-Ferrous Metals,2060,0.353768844
AR,Non-Ferrous Metals,2065,0.331658291
AR,Non-Ferrous Metals,2070,0.312562814
AR,Non-Ferrous Metals,2075,0.293467337
AR,Non-Ferrous Metals,2080,0.27638191
AR,Non-Ferrous Metals,2085,0.260301508
AR,Non-Ferrous Metals,2090,0.257286432
AR,Non-Ferrous Metals,2095,0.253266332
AR,Non-Ferrous Metals,2100,0.249246231
AS,Non-Ferrous Metals,2015,3.3
AS,Non-Ferrous Metals,2020,1
AS,Non-Ferrous Metals,2025,0.888442211
AS,Non-Ferrous Metals,2030,0.814070352
AS,Non-Ferrous Metals,2035,0.735678392
AS,Non-Ferrous Metals,2040,0.654271357
AS,Non-Ferrous Metals,2045,0.572864322
AS,Non-Ferrous Metals,2050,0.493467337
AS,Non-Ferrous Metals,2055,0.419095477
AS,Non-Ferrous Metals,2060,0.353768844
AS,Non-Ferrous Metals,2065,0.331658291
AS,Non-Ferrous Metals,2070,0.312562814
AS,Non-Ferrous Metals,2075,0.293467337
AS,Non-Ferrous Metals,2080,0.27638191
AS,Non-Ferrous Metals,2085,0.260301508
AS,Non-Ferrous Metals,2090,0.257286432
AS,Non-Ferrous Metals,2095,0.253266332
AS,Non-Ferrous Metals,2100,0.249246231
BR,Non-Ferrous Metals,2015,3.3
BR,Non-Ferrous Metals,2020,1
BR,Non-Ferrous Metals,2025,0.888442211
BR,Non-Ferrous Metals,2030,0.814070352
BR,Non-Ferrous Metals,2035,0.735678392
BR,Non-Ferrous Metals,2040,0.654271357
BR,Non-Ferrous Metals,2045,0.572864322
BR,Non-Ferrous Metals,2050,0.493467337
BR,Non-Ferrous Metals,2055,0.419095477
BR,Non-Ferrous Metals,2060,0.353768844
BR,Non-Ferrous Metals,2065,0.331658291
BR,Non-Ferrous Metals,2070,0.312562814
BR,Non-Ferrous Metals,2075,0.293467337
BR,Non-Ferrous Metals,2080,0.27638191
BR,Non-Ferrous Metals,2085,0.260301508
BR,Non-Ferrous Metals,2090,0.257286432
BR,Non-Ferrous Metals,2095,0.253266332
BR,Non-Ferrous Metals,2100,0.249246231
CG,Non-Ferrous Metals,2015,4.5
CG,Non-Ferrous Metals,2020,1
CG,Non-Ferrous Metals,2025,0.888442211
CG,Non-Ferrous Metals,2030,0.814070352
CG,Non-Ferrous Metals,2035,0.735678392
CG,Non-Ferrous Metals,2040,0.654271357
CG,Non-Ferrous Metals,2045,0.572864322
CG,Non-Ferrous Metals,2050,0.493467337
CG,Non-Ferrous Metals,2055,0.419095477
CG,Non-Ferrous Metals,2060,0.353768844
CG,Non-Ferrous Metals,2065,0.331658291
CG,Non-Ferrous Metals,2070,0.312562814
CG,Non-Ferrous Metals,2075,0.293467337
CG,Non-Ferrous Metals,2080,0.27638191
CG,Non-Ferrous Metals,2085,0.260301508
CG,Non-Ferrous Metals,2090,0.257286432
CG,Non-Ferrous Metals,2095,0.253266332
CG,Non-Ferrous Metals,2100,0.249246231
CH,Non-Ferrous Metals,2015,3.3
CH,Non-Ferrous Metals,2020,1
CH,Non-Ferrous Metals,2025,0.888442211
CH,Non-Ferrous Metals,2030,0.814070352
CH,Non-Ferrous Metals,2035,0.735678392
CH,Non-Ferrous Metals,2040,0.654271357
CH,Non-Ferrous Metals,2045,0.572864322
CH,Non-Ferrous Metals,2050,0.493467337
CH,Non-Ferrous Metals,2055,0.419095477
CH,Non-Ferrous Metals,2060,0.353768844
CH,Non-Ferrous Metals,2065,0.331658291
CH,Non-Ferrous Metals,2070,0.312562814
CH,Non-Ferrous Metals,2075,0.293467337
CH,Non-Ferrous Metals,2080,0.27638191
CH,Non-Ferrous Metals,2085,0.260301508
CH,Non-Ferrous Metals,2090,0.257286432
CH,Non-Ferrous Metals,2095,0.253266332
CH,Non-Ferrous Metals,2100,0.249246231
DD,Non-Ferrous Metals,2015,3.3
DD,Non-Ferrous Metals,2020,1
DD,Non-Ferrous Metals,2025,0.888442211
DD,Non-Ferrous Metals,2030,0.814070352
DD,Non-Ferrous Metals,2035,0.735678392
DD,Non-Ferrous Metals,2040,0.654271357
DD,Non-Ferrous Metals,2045,0.572864322
DD,Non-Ferrous Metals,2050,0.493467337
DD,Non-Ferrous Metals,2055,0.419095477
DD,Non-Ferrous Metals,2060,0.353768844
DD,Non-Ferrous Metals,2065,0.331658291
DD,Non-Ferrous Metals,2070,0.312562814
DD,Non-Ferrous Metals,2075,0.293467337
DD,Non-Ferrous Metals,2080,0.27638191
DD,Non-Ferrous Metals,2085,0.260301508
DD,Non-Ferrous Metals,2090,0.257286432
DD,Non-Ferrous Metals,2095,0.253266332
DD,Non-Ferrous Metals,2100,0.249246231
DL,Non-Ferrous Metals,2015,3.3
DL,Non-Ferrous Metals,2020,1
DL,Non-Ferrous Metals,2025,0.888442211
DL,Non-Ferrous Metals,2030,0.814070352
DL,Non-Ferrous Metals,2035,0.735678392
DL,Non-Ferrous Metals,2040,0.654271357
DL,Non-Ferrous Metals,2045,0.572864322
DL,Non-Ferrous Metals,2050,0.493467337
DL,Non-Ferrous Metals,2055,0.419095477
DL,Non-Ferrous Metals,2060,0.353768844
DL,Non-Ferrous Metals,2065,0.331658291
DL,Non-Ferrous Metals,2070,0.312562814
DL,Non-Ferrous Metals,2075,0.293467337
DL,Non-Ferrous Metals,2080,0.27638191
DL,Non-Ferrous Metals,2085,0.260301508
DL,Non-Ferrous Metals,2090,0.257286432
DL,Non-Ferrous Metals,2095,0.253266332
DL,Non-Ferrous Metals,2100,0.249246231
DN,Non-Ferrous Metals,2015,3
DN,Non-Ferrous Metals,2020,1
DN,Non-Ferrous Metals,2025,0.888442211
DN,Non-Ferrous Metals,2030,0.814070352
DN,Non-Ferrous Metals,2035,0.735678392
DN,Non-Ferrous Metals,2040,0.654271357
DN,Non-Ferrous Metals,2045,0.572864322
DN,Non-Ferrous Metals,2050,0.493467337
DN,Non-Ferrous Metals,2055,0.419095477
DN,Non-Ferrous Metals,2060,0.353768844
DN,Non-Ferrous Metals,2065,0.331658291
DN,Non-Ferrous Metals,2070,0.312562814
DN,Non-Ferrous Metals,2075,0.293467337
DN,Non-Ferrous Metals,2080,0.27638191
DN,Non-Ferrous Metals,2085,0.260301508
DN,Non-Ferrous Metals,2090,0.257286432
DN,Non-Ferrous Metals,2095,0.253266332
DN,Non-Ferrous Metals,2100,0.249246231
GA,Non-Ferrous Metals,2015,3
GA,Non-Ferrous Metals,2020,1
GA,Non-Ferrous Metals,2025,0.888442211
GA,Non-Ferrous Metals,2030,0.814070352
GA,Non-Ferrous Metals,2035,0.735678392
GA,Non-Ferrous Metals,2040,0.654271357
GA,Non-Ferrous Metals,2045,0.572864322
GA,Non-Ferrous Metals,2050,0.493467337
GA,Non-Ferrous Metals,2055,0.419095477
GA,Non-Ferrous Metals,2060,0.353768844
GA,Non-Ferrous Metals,2065,0.331658291
GA,Non-Ferrous Metals,2070,0.312562814
GA,Non-Ferrous Metals,2075,0.293467337
GA,Non-Ferrous Metals,2080,0.27638191
GA,Non-Ferrous Metals,2085,0.260301508
GA,Non-Ferrous Metals,2090,0.257286432
GA,Non-Ferrous Metals,2095,0.253266332
GA,Non-Ferrous Metals,2100,0.249246231
GJ,Non-Ferrous Metals,2015,3
GJ,Non-Ferrous Metals,2020,1
GJ,Non-Ferrous Metals,2025,0.888442211
GJ,Non-Ferrous Metals,2030,0.814070352
GJ,Non-Ferrous Metals,2035,0.735678392
GJ,Non-Ferrous Metals,2040,0.654271357
GJ,Non-Ferrous Metals,2045,0.572864322
GJ,Non-Ferrous Metals,2050,0.493467337
GJ,Non-Ferrous Metals,2055,0.419095477
GJ,Non-Ferrous Metals,2060,0.353768844
GJ,Non-Ferrous Metals,2065,0.331658291
GJ,Non-Ferrous Metals,2070,0.312562814
GJ,Non-Ferrous Metals,2075,0.293467337
GJ,Non-Ferrous Metals,2080,0.27638191
GJ,Non-Ferrous Metals,2085,0.260301508
GJ,Non-Ferrous Metals,2090,0.257286432
GJ,Non-Ferrous Metals,2095,0.253266332
GJ,Non-Ferrous Metals,2100,0.249246231
HP,Non-Ferrous Metals,2015,3.3
HP,Non-Ferrous Metals,2020,1
HP,Non-Ferrous Metals,2025,0.888442211
HP,Non-Ferrous Metals,2030,0.814070352
HP,Non-Ferrous Metals,2035,0.735678392
HP,Non-Ferrous Metals,2040,0.654271357
HP,Non-Ferrous Metals,2045,0.572864322
HP,Non-Ferrous Metals,2050,0.493467337
HP,Non-Ferrous Metals,2055,0.419095477
HP,Non-Ferrous Metals,2060,0.353768844
HP,Non-Ferrous Metals,2065,0.331658291
HP,Non-Ferrous Metals,2070,0.312562814
HP,Non-Ferrous Metals,2075,0.293467337
HP,Non-Ferrous Metals,2080,0.27638191
HP,Non-Ferrous Metals,2085,0.260301508
HP,Non-Ferrous Metals,2090,0.257286432
HP,Non-Ferrous Metals,2095,0.253266332
HP,Non-Ferrous Metals,2100,0.249246231
HR,Non-Ferrous Metals,2015,2
HR,Non-Ferrous Metals,2020,1
HR,Non-Ferrous Metals,2025,0.888442211
HR,Non-Ferrous Metals,2030,0.814070352
HR,Non-Ferrous Metals,2035,0.735678392
HR,Non-Ferrous Metals,2040,0.654271357
HR,Non-Ferrous Metals,2045,0.572864322
HR,Non-Ferrous Metals,2050,0.493467337
HR,Non-Ferrous Metals,2055,0.419095477
HR,Non-Ferrous Metals,2060,0.353768844
HR,Non-Ferrous Metals,2065,0.331658291
HR,Non-Ferrous Metals,2070,0.312562814
HR,Non-Ferrous Metals,2075,0.293467337
HR,Non-Ferrous Metals,2080,0.27638191
HR,Non-Ferrous Metals,2085,0.260301508
HR,Non-Ferrous Metals,2090,0.257286432
HR,Non-Ferrous Metals,2095,0.253266332
HR,Non-Ferrous Metals,2100,0.249246231
JH,Non-Ferrous Metals,2015,3.3
JH,Non-Ferrous Metals,2020,1
JH,Non-Ferrous Metals,2025,0.888442211
JH,Non-Ferrous Metals,2030,0.814070352
JH,Non-Ferrous Metals,2035,0.735678392
JH,Non-Ferrous Metals,2040,0.654271357
JH,Non-Ferrous Metals,2045,0.572864322
JH,Non-Ferrous Metals,2050,0.493467337
JH,Non-Ferrous Metals,2055,0.419095477
JH,Non-Ferrous Metals,2060,0.353768844
JH,Non-Ferrous Metals,2065,0.331658291
JH,Non-Ferrous Metals,2070,0.312562814
JH,Non-Ferrous Metals,2075,0.293467337
JH,Non-Ferrous Metals,2080,0.27638191
JH,Non-Ferrous Metals,2085,0.260301508
JH,Non-Ferrous Metals,2090,0.257286432
JH,Non-Ferrous Metals,2095,0.253266332
JH,Non-Ferrous Metals,2100,0.249246231
JK,Non-Ferrous Metals,2015,3.3
JK,Non-Ferrous Metals,2020,1
JK,Non-Ferrous Metals,2025,0.888442211
JK,Non-Ferrous Metals,2030,0.814070352
JK,Non-Ferrous Metals,2035,0.735678392
JK,Non-Ferrous Metals,2040,0.654271357
JK,Non-Ferrous Metals,2045,0.572864322
JK,Non-Ferrous Metals,2050,0.493467337
JK,Non-Ferrous Metals,2055,0.419095477
JK,Non-Ferrous Metals,2060,0.353768844
JK,Non-Ferrous Metals,2065,0.331658291
JK,Non-Ferrous Metals,2070,0.312562814
JK,Non-Ferrous Metals,2075,0.293467337
JK,Non-Ferrous Metals,2080,0.27638191
JK,Non-Ferrous Metals,2085,0.260301508
JK,Non-Ferrous Metals,2090,0.257286432
JK,Non-Ferrous Metals,2095,0.253266332
JK,Non-Ferrous Metals,2100,0.249246231
KA,Non-Ferrous Metals,2015,3.3
KA,Non-Ferrous Metals,2020,1
KA,Non-Ferrous Metals,2025,0.888442211
KA,Non-Ferrous Metals,2030,0.814070352
KA,Non-Ferrous Metals,2035,0.735678392
KA,Non-Ferrous Metals,2040,0.654271357
KA,Non-Ferrous Metals,2045,0.572864322
KA,Non-Ferrous Metals,2050,0.493467337
KA,Non-Ferrous Metals,2055,0.419095477
KA,Non-Ferrous Metals,2060,0.353768844
KA,Non-Ferrous Metals,2065,0.331658291
KA,Non-Ferrous Metals,2070,0.312562814
KA,Non-Ferrous Metals,2075,0.293467337
KA,Non-Ferrous Metals,2080,0.27638191
KA,Non-Ferrous Metals,2085,0.260301508
KA,Non-Ferrous Metals,2090,0.257286432
KA,Non-Ferrous Metals,2095,0.253266332
KA,Non-Ferrous Metals,2100,0.249246231
KL,Non-Ferrous Metals,2015,3.3
KL,Non-Ferrous Metals,2020,1
KL,Non-Ferrous Metals,2025,0.888442211
KL,Non-Ferrous Metals,2030,0.814070352
KL,Non-Ferrous Metals,2035,0.735678392
KL,Non-Ferrous Metals,2040,0.654271357
KL,Non-Ferrous Metals,2045,0.572864322
KL,Non-Ferrous Metals,2050,0.493467337
KL,Non-Ferrous Metals,2055,0.419095477
KL,Non-Ferrous Metals,2060,0.353768844
KL,Non-Ferrous Metals,2065,0.331658291
KL,Non-Ferrous Metals,2070,0.312562814
KL,Non-Ferrous Metals,2075,0.293467337
KL,Non-Ferrous Metals,2080,0.27638191
KL,Non-Ferrous Metals,2085,0.260301508
KL,Non-Ferrous Metals,2090,0.257286432
KL,Non-Ferrous Metals,2095,0.253266332
KL,Non-Ferrous Metals,2100,0.249246231
LA,Non-Ferrous Metals,2015,3.3
LA,Non-Ferrous Metals,2020,1
LA,Non-Ferrous Metals,2025,0.888442211
LA,Non-Ferrous Metals,2030,0.814070352
LA,Non-Ferrous Metals,2035,0.735678392
LA,Non-Ferrous Metals,2040,0.654271357
LA,Non-Ferrous Metals,2045,0.572864322
LA,Non-Ferrous Metals,2050,0.493467337
LA,Non-Ferrous Metals,2055,0.419095477
LA,Non-Ferrous Metals,2060,0.353768844
LA,Non-Ferrous Metals,2065,0.331658291
LA,Non-Ferrous Metals,2070,0.312562814
LA,Non-Ferrous Metals,2075,0.293467337
LA,Non-Ferrous Metals,2080,0.27638191
LA,Non-Ferrous Metals,2085,0.260301508
LA,Non-Ferrous Metals,2090,0.257286432
LA,Non-Ferrous Metals,2095,0.253266332
LA,Non-Ferrous Metals,2100,0.249246231
LD,Non-Ferrous Metals,2015,3.3
LD,Non-Ferrous Metals,2020,1
LD,Non-Ferrous Metals,2025,0.888442211
LD,Non-Ferrous Metals,2030,0.814070352
LD,Non-Ferrous Metals,2035,0.735678392
LD,Non-Ferrous Metals,2040,0.654271357
LD,Non-Ferrous Metals,2045,0.572864322
LD,Non-Ferrous Metals,2050,0.493467337
LD,Non-Ferrous Metals,2055,0.419095477
LD,Non-Ferrous Metals,2060,0.353768844
LD,Non-Ferrous Metals,2065,0.331658291
LD,Non-Ferrous Metals,2070,0.312562814
LD,Non-Ferrous Metals,2075,0.293467337
LD,Non-Ferrous Metals,2080,0.27638191
LD,Non-Ferrous Metals,2085,0.260301508
LD,Non-Ferrous Metals,2090,0.257286432
LD,Non-Ferrous Metals,2095,0.253266332
LD,Non-Ferrous Metals,2100,0.249246231
MH,Non-Ferrous Metals,2015,2
MH,Non-Ferrous Metals,2020,1
MH,Non-Ferrous Metals,2025,0.888442211
MH,Non-Ferrous Metals,2030,0.814070352
MH,Non-Ferrous Metals,2035,0.735678392
MH,Non-Ferrous Metals,2040,0.654271357
MH,Non-Ferrous Metals,2045,0.572864322
MH,Non-Ferrous Metals,2050,0.493467337
MH,Non-Ferrous Metals,2055,0.419095477
MH,Non-Ferrous Metals,2060,0.353768844
MH,Non-Ferrous Metals,2065,0.331658291
MH,Non-Ferrous Metals,2070,0.312562814
MH,Non-Ferrous Metals,2075,0.293467337
MH,Non-Ferrous Metals,2080,0.27638191
MH,Non-Ferrous Metals,2085,0.260301508
MH,Non-Ferrous Metals,2090,0.257286432
MH,Non-Ferrous Metals,2095,0.253266332
MH,Non-Ferrous Metals,2100,0.249246231
ML,Non-Ferrous Metals,2015,3.3
ML,Non-Ferrous Metals,2020,1
ML,Non-Ferrous Metals,2025,0.888442211
ML,Non-Ferrous Metals,2030,0.814070352
ML,Non-Ferrous Metals,2035,0.735678392
ML,Non-Ferrous Metals,2040,0.654271357
ML,Non-Ferrous Metals,2045,0.572864322
ML,Non-Ferrous Metals,2050,0.493467337
ML,Non-Ferrous Metals,2055,0.419095477
ML,Non-Ferrous Metals,2060,0.353768844
ML,Non-Ferrous Metals,2065,0.331658291
ML,Non-Ferrous Metals,2070,0.312562814
ML,Non-Ferrous Metals,2075,0.293467337
ML,Non-Ferrous Metals,2080,0.27638191
ML,Non-Ferrous Metals,2085,0.260301508
ML,Non-Ferrous Metals,2090,0.257286432
ML,Non-Ferrous Metals,2095,0.253266332
ML,Non-Ferrous Metals,2100,0.249246231
MN,Non-Ferrous Metals,2015,3.3
MN,Non-Ferrous Metals,2020,1
MN,Non-Ferrous Metals,2025,0.888442211
MN,Non-Ferrous Metals,2030,0.814070352
MN,Non-Ferrous Metals,2035,0.735678392
MN,Non-Ferrous Metals,2040,0.654271357
MN,Non-Ferrous Metals,2045,0.572864322
MN,Non-Ferrous Metals,2050,0.493467337
MN,Non-Ferrous Metals,2055,0.419095477
MN,Non-Ferrous Metals,2060,0.353768844
MN,Non-Ferrous Metals,2065,0.331658291
MN,Non-Ferrous Metals,2070,0.312562814
MN,Non-Ferrous Metals,2075,0.293467337
MN,Non-Ferrous Metals,2080,0.27638191
MN,Non-Ferrous Metals,2085,0.260301508
MN,Non-Ferrous Metals,2090,0.257286432
MN,Non-Ferrous Metals,2095,0.253266332
MN,Non-Ferrous Metals,2100,0.249246231
MP,Non-Ferrous Metals,2015,3.3
MP,Non-Ferrous Metals,2020,1
MP,Non-Ferrous Metals,2025,0.888442211
MP,Non-Ferrous Metals,2030,0.814070352
MP,Non-Ferrous Metals,2035,0.735678392
MP,Non-Ferrous Metals,2040,0.654271357
MP,Non-Ferrous Metals,2045,0.572864322
MP,Non-Ferrous Metals,2050,0.493467337
MP,Non-Ferrous Metals,2055,0.419095477
MP,Non-Ferrous Metals,2060,0.353768844
MP,Non-Ferrous Metals,2065,0.331658291
MP,Non-Ferrous Metals,2070,0.312562814
MP,Non-Ferrous Metals,2075,0.293467337
MP,Non-Ferrous Metals,2080,0.27638191
MP,Non-Ferrous Metals,2085,0.260301508
MP,Non-Ferrous Metals,2090,0.257286432
MP,Non-Ferrous Metals,2095,0.253266332
MP,Non-Ferrous Metals,2100,0.249246231
MZ,Non-Ferrous Metals,2015,3.3
MZ,Non-Ferrous Metals,2020,1
MZ,Non-Ferrous Metals,2025,0.888442211
MZ,Non-Ferrous Metals,2030,0.814070352
MZ,Non-Ferrous Metals,2035,0.735678392
MZ,Non-Ferrous Metals,2040,0.654271357
MZ,Non-Ferrous Metals,2045,0.572864322
MZ,Non-Ferrous Metals,2050,0.493467337
MZ,Non-Ferrous Metals,2055,0.419095477
MZ,Non-Ferrous Metals,2060,0.353768844
MZ,Non-Ferrous Metals,2065,0.331658291
MZ,Non-Ferrous Metals,2070,0.312562814
MZ,Non-Ferrous Metals,2075,0.293467337
MZ,Non-Ferrous Metals,2080,0.27638191
MZ,Non-Ferrous Metals,2085,0.260301508
MZ,Non-Ferrous Metals,2090,0.257286432
MZ,Non-Ferrous Metals,2095,0.253266332
MZ,Non-Ferrous Metals,2100,0.249246231
NL,Non-Ferrous Metals,2015,3.3
NL,Non-Ferrous Metals,2020,1
NL,Non-Ferrous Metals,2025,0.888442211
NL,Non-Ferrous Metals,2030,0.814070352
NL,Non-Ferrous Metals,2035,0.735678392
NL,Non-Ferrous Metals,2040,0.654271357
NL,Non-Ferrous Metals,2045,0.572864322
NL,Non-Ferrous Metals,2050,0.493467337
NL,Non-Ferrous Metals,2055,0.419095477
NL,Non-Ferrous Metals,2060,0.353768844
NL,Non-Ferrous Metals,2065,0.331658291
NL,Non-Ferrous Metals,2070,0.312562814
NL,Non-Ferrous Metals,2075,0.293467337
NL,Non-Ferrous Metals,2080,0.27638191
NL,Non-Ferrous Metals,2085,0.260301508
NL,Non-Ferrous Metals,2090,0.257286432
NL,Non-Ferrous Metals,2095,0.253266332
NL,Non-Ferrous Metals,2100,0.249246231
OD,Non-Ferrous Metals,2015,4.5
OD,Non-Ferrous Metals,2020,1
OD,Non-Ferrous Metals,2025,0.888442211
OD,Non-Ferrous Metals,2030,0.814070352
OD,Non-Ferrous Metals,2035,0.735678392
OD,Non-Ferrous Metals,2040,0.654271357
OD,Non-Ferrous Metals,2045,0.572864322
OD,Non-Ferrous Metals,2050,0.493467337
OD,Non-Ferrous Metals,2055,0.419095477
OD,Non-Ferrous Metals,2060,0.353768844
OD,Non-Ferrous Metals,2065,0.331658291
OD,Non-Ferrous Metals,2070,0.312562814
OD,Non-Ferrous Metals,2075,0.293467337
OD,Non-Ferrous Metals,2080,0.27638191
OD,Non-Ferrous Metals,2085,0.260301508
OD,Non-Ferrous Metals,2090,0.257286432
OD,Non-Ferrous Metals,2095,0.253266332
OD,Non-Ferrous Metals,2100,0.249246231
PB,Non-Ferrous Metals,2015,3.3
PB,Non-Ferrous Metals,2020,1
PB,Non-Ferrous Metals,2025,0.888442211
PB,Non-Ferrous Metals,2030,0.814070352
PB,Non-Ferrous Metals,2035,0.735678392
PB,Non-Ferrous Metals,2040,0.654271357
PB,Non-Ferrous Metals,2045,0.572864322
PB,Non-Ferrous Metals,2050,0.493467337
PB,Non-Ferrous Metals,2055,0.419095477
PB,Non-Ferrous Metals,2060,0.353768844
PB,Non-Ferrous Metals,2065,0.331658291
PB,Non-Ferrous Metals,2070,0.312562814
PB,Non-Ferrous Metals,2075,0.293467337
PB,Non-Ferrous Metals,2080,0.27638191
PB,Non-Ferrous Metals,2085,0.260301508
PB,Non-Ferrous Metals,2090,0.257286432
PB,Non-Ferrous Metals,2095,0.253266332
PB,Non-Ferrous Metals,2100,0.249246231
PC,Non-Ferrous Metals,2015,3.3
PC,Non-Ferrous Metals,2020,1
PC,Non-Ferrous Metals,2025,0.888442211
PC,Non-Ferrous Metals,2030,0.814070352
PC,Non-Ferrous Metals,2035,0.735678392
PC,Non-Ferrous Metals,2040,0.654271357
PC,Non-Ferrous Metals,2045,0.572864322
PC,Non-Ferrous Metals,2050,0.493467337
PC,Non-Ferrous Metals,2055,0.419095477
PC,Non-Ferrous Metals,2060,0.353768844
PC,Non-Ferrous Metals,2065,0.331658291
PC,Non-Ferrous Metals,2070,0.312562814
PC,Non-Ferrous Metals,2075,0.293467337
PC,Non-Ferrous Metals,2080,0.27638191
PC,Non-Ferrous Metals,2085,0.260301508
PC,Non-Ferrous Metals,2090,0.257286432
PC,Non-Ferrous Metals,2095,0.253266332
PC,Non-Ferrous Metals,2100,0.249246231
RJ,Non-Ferrous Metals,2015,3.3
RJ,Non-Ferrous Metals,2020,1
RJ,Non-Ferrous Metals,2025,0.888442211
RJ,Non-Ferrous Metals,2030,0.814070352
RJ,Non-Ferrous Metals,2035,0.735678392
RJ,Non-Ferrous Metals,2040,0.654271357
RJ,Non-Ferrous Metals,2045,0.572864322
RJ,Non-Ferrous Metals,2050,0.493467337
RJ,Non-Ferrous Metals,2055,0.419095477
RJ,Non-Ferrous Metals,2060,0.353768844
RJ,Non-Ferrous Metals,2065,0.331658291
RJ,Non-Ferrous Metals,2070,0.312562814
RJ,Non-Ferrous Metals,2075,0.293467337
RJ,Non-Ferrous Metals,2080,0.27638191
RJ,Non-Ferrous Metals,2085,0.260301508
RJ,Non-Ferrous Metals,2090,0.257286432
RJ,Non-Ferrous Metals,2095,0.253266332
RJ,Non-Ferrous Metals,2100,0.249246231
SK,Non-Ferrous Metals,2015,3.3
SK,Non-Ferrous Metals,2020,1
SK,Non-Ferrous Metals,2025,0.888442211
SK,Non-Ferrous Metals,2030,0.814070352
SK,Non-Ferrous Metals,2035,0.735678392
SK,Non-Ferrous Metals,2040,0.654271357
SK,Non-Ferrous Metals,2045,0.572864322
SK,Non-Ferrous Metals,2050,0.493467337
SK,Non-Ferrous Metals,2055,0.419095477
SK,Non-Ferrous Metals,2060,0.353768844
SK,Non-Ferrous Metals,2065,0.331658291
SK,Non-Ferrous Metals,2070,0.312562814
SK,Non-Ferrous Metals,2075,0.293467337
SK,Non-Ferrous Metals,2080,0.27638191
SK,Non-Ferrous Metals,2085,0.260301508
SK,Non-Ferrous Metals,2090,0.257286432
SK,Non-Ferrous Metals,2095,0.253266332
SK,Non-Ferrous Metals,2100,0.249246231
TN,Non-Ferrous Metals,2015,3
TN,Non-Ferrous Metals,2020,1
TN,Non-Ferrous Metals,2025,0.888442211
TN,Non-Ferrous Metals,2030,0.814070352
TN,Non-Ferrous Metals,2035,0.735678392
TN,Non-Ferrous Metals,2040,0.654271357
TN,Non-Ferrous Metals,2045,0.572864322
TN,Non-Ferrous Metals,2050,0.493467337
TN,Non-Ferrous Metals,2055,0.419095477
TN,Non-Ferrous Metals,2060,0.353768844
TN,Non-Ferrous Metals,2065,0.331658291
TN,Non-Ferrous Metals,2070,0.312562814
TN,Non-Ferrous Metals,2075,0.293467337
TN,Non-Ferrous Metals,2080,0.27638191
TN,Non-Ferrous Metals,2085,0.260301508
TN,Non-Ferrous Metals,2090,0.257286432
TN,Non-Ferrous Metals,2095,0.253266332
TN,Non-Ferrous Metals,2100,0.249246231
TR,Non-Ferrous Metals,2015,3
TR,Non-Ferrous Metals,2020,1
TR,Non-Ferrous Metals,2025,0.888442211
TR,Non-Ferrous Metals,2030,0.814070352
TR,Non-Ferrous Metals,2035,0.735678392
TR,Non-Ferrous Metals,2040,0.654271357
TR,Non-Ferrous Metals,2045,0.572864322
TR,Non-Ferrous Metals,2050,0.493467337
TR,Non-Ferrous Metals,2055,0.419095477
TR,Non-Ferrous Metals,2060,0.353768844
TR,Non-Ferrous Metals,2065,0.331658291
TR,Non-Ferrous Metals,2070,0.312562814
TR,Non-Ferrous Metals,2075,0.293467337
TR,Non-Ferrous Metals,2080,0.27638191
TR,Non-Ferrous Metals,2085,0.260301508
TR,Non-Ferrous Metals,2090,0.257286432
TR,Non-Ferrous Metals,2095,0.253266332
TR,Non-Ferrous Metals,2100,0.249246231
TS,Non-Ferrous Metals,2015,2
TS,Non-Ferrous Metals,2020,1
TS,Non-Ferrous Metals,2025,0.888442211
TS,Non-Ferrous Metals,2030,0.814070352
TS,Non-Ferrous Metals,2035,0.735678392
TS,Non-Ferrous Metals,2040,0.654271357
TS,Non-Ferrous Metals,2045,0.572864322
TS,Non-Ferrous Metals,2050,0.493467337
TS,Non-Ferrous Metals,2055,0.419095477
TS,Non-Ferrous Metals,2060,0.353768844
TS,Non-Ferrous Metals,2065,0.331658291
TS,Non-Ferrous Metals,2070,0.312562814
TS,Non-Ferrous Metals,2075,0.293467337
