INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
IndiaIndTechInterp_new,,,,,,,,
,,,,,,,,
region,supplysector,subsector,apply.to,from.year,to.year,from.value,to-value,interpolation.function
UP,Chem_Fert_fsuse,hydrogen,share-weight,2095,2100,1,1,fixed
WB,Chem_Fert_fsuse,hydrogen,share-weight,2095,2100,1,1,fixed
AN,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
AP,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
AR,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
AS,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
BR,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
CG,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
CH,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
DD,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
DL,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
DN,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
GA,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
GJ,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
HP,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
HR,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
JH,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
JK,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
KA,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
KL,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
LA,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
LD,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
MH,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
ML,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
MN,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
MP,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
MZ,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
NL,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
OD,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
PB,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
PC,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
RJ,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
SK,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
TN,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
TR,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
TS,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
UK,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
UP,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
WB,Other Industries_fsuse,hydrogen,share-weight,2010,2015,0,0,fixed
AN,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
AP,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
AR,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
AS,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
BR,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
CG,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
CH,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
DD,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
DL,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
DN,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
GA,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
GJ,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
HP,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
HR,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
JH,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
JK,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
KA,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
KL,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
LA,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
LD,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
MH,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
ML,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
MN,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
MP,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
MZ,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
NL,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
OD,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
PB,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
PC,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
RJ,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
SK,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
TN,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
TR,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
TS,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
UK,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
UP,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
WB,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
AN,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
AP,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
AR,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
AS,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
BR,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
CG,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
CH,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
DD,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
DL,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
DN,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
GA,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
GJ,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
HP,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
HR,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
JH,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
JK,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
KA,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
KL,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
LA,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
LD,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
MH,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
ML,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
MN,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
MP,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
MZ,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
NL,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
OD,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
PB,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
PC,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
RJ,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
SK,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
TN,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
TR,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
TS,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
UK,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
UP,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
WB,Other Industries_fsuse,hydrogen,share-weight,2015,2100,0,0,fixed
AN,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
AP,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
AR,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
AS,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
BR,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
CG,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
CH,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
DD,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
DL,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
DN,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
GA,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
GJ,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
HP,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
HR,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
JH,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
JK,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
KA,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
KL,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
LA,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
LD,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
MH,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
ML,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
MN,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
MP,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
MZ,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
NL,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
OD,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
PB,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
PC,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
RJ,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
SK,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
TN,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
TR,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
TS,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
UK,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
UP,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
WB,Other Industries_fsuse,hydrogen,share-weight,2095,2100,0,0,fixed
AN,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
AP,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
AR,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
AS,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
BR,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
CG,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
CH,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
DD,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
DL,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
DN,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
GA,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
GJ,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
HP,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
HR,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
JH,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
JK,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
KA,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
KL,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
LA,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
LD,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
MH,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
ML,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
MN,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
MP,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
MZ,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
NL,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
OD,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
PB,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
PC,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
RJ,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
SK,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
TN,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
TR,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
TS,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
UK,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
UP,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
WB,Iron and Steel_fsuse,refined liquids,share-weight,2010,2015,0,0,fixed
AN,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
AP,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
AR,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
AS,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
BR,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
CG,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
CH,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
DD,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
DL,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
DN,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
GA,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
GJ,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
HP,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
HR,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
JH,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
JK,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
KA,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
KL,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
LA,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
LD,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
MH,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
ML,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
MN,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
MP,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
MZ,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
NL,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
OD,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
PB,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
PC,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
RJ,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
SK,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
TN,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
TR,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
TS,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
UK,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
UP,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
WB,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
AN,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
AP,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
AR,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
AS,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
BR,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
CG,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
CH,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
DD,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
DL,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
DN,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
GA,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
GJ,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
HP,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
HR,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
JH,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
JK,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
KA,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
KL,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
LA,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
LD,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
MH,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
ML,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
MN,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
MP,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
MZ,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
NL,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
OD,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
PB,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
PC,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
RJ,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
SK,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
TN,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
TR,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
TS,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
UK,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
UP,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
WB,Iron and Steel_fsuse,refined liquids,share-weight,2015,2100,0,0,fixed
AN,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
AP,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
AR,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
AS,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
BR,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
CG,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
CH,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
DD,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
DL,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
DN,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
GA,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
GJ,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
HP,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
HR,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
JH,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
JK,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
KA,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
KL,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
LA,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
LD,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
MH,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
ML,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
MN,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
MP,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
MZ,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
NL,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
OD,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
PB,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
PC,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
RJ,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
SK,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
TN,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
TR,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
TS,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
UK,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
UP,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
WB,Iron and Steel_fsuse,refined liquids,share-weight,2095,2100,0,0,fixed
AN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
AN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
AN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
AP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
AP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
AP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
AR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
AR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
AR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
AS,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
AS,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
AS,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
BR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
BR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
BR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
CG,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
CG,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
CG,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
CH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
CH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
CH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
DD,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
DD,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
DD,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
DL,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
DL,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
DL,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
DN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
DN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
DN,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
GA,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
GA,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
GA,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
GJ,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
GJ,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
GJ,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
HP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
HP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
HP,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
HR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
HR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
HR,Non-Ferrous Metals_enuse,hydrogen,share-weight,2045,2100,0,0,fixed
JH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2010,2020,0,0,fixed
JH,Non-Ferrous Metals_enuse,hydrogen,share-weight,2015,2050,0,0,fixed
