INPUT_TABLE
Variable ID
RegionTechCapital

region,supplysector,subsector,technology,year,input.capital,capital.overnight,fixed.charge.rate
UP,electricity,nuclear,Gen_II_LWR,2050,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2050,capital,1704,0.05
AN,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
AP,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
AS,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
AR,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
BR,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
CG,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
CH,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
DD,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
DL,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
DN,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
GA,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
GJ,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
HP,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
HR,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
JK,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
JH,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
KA,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
KL,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
LA,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
LD,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
MH,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
ML,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
MN,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
MP,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
MZ,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
NL,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
OD,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
PB,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
PC,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
RJ,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
SK,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
TN,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
TS,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
TR,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
UK,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
UP,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.05
AN,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
AP,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
AS,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
AR,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
BR,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
CG,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
CH,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
DD,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
DL,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
DN,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
GA,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
GJ,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
HP,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
HR,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
JK,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
JH,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
KA,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
KL,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
LA,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
LD,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
MH,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
ML,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
MN,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
MP,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
MZ,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
NL,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
OD,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
PB,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
PC,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
RJ,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
SK,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
TN,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
TS,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
TR,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
UK,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
UP,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.05
AN,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
AP,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
AS,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
AR,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
BR,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
CG,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
CH,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
DD,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
DL,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
DN,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
GA,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
GJ,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
HP,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
HR,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
JK,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
JH,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
KA,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
KL,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
LA,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
LD,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
MH,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
ML,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
MN,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
MP,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
MZ,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
NL,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
OD,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
PB,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
PC,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
RJ,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
SK,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
TN,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
TS,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
TR,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
UK,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
UP,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.05
AN,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
AP,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
AS,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
AR,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
BR,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
CG,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
CH,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
DD,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
DL,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
DN,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
GA,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
GJ,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
HP,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
HR,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
JK,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
JH,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
KA,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
KL,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
LA,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
LD,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
MH,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
ML,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
MN,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
MP,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
MZ,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
NL,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
OD,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
PB,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
PC,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
RJ,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
SK,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
TN,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
TS,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
TR,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
UK,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
UP,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.05
AN,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
AP,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
AS,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
AR,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
BR,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
CG,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
CH,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
DD,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
DL,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
DN,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
GA,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
GJ,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
HP,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
HR,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
JK,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
JH,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
KA,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
KL,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
LA,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
LD,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
MH,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
ML,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
MN,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
MP,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
MZ,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
NL,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
OD,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
PB,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
PC,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
RJ,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
SK,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
TN,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
TS,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
TR,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
UK,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
UP,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.05
AN,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
AP,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
AS,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
AR,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
BR,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
CG,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
CH,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
DD,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
DL,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
DN,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
GA,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
GJ,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
HP,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
HR,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
JK,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
JH,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
KA,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
KL,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
LA,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
LD,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
MH,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
ML,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
MN,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
MP,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
MZ,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
NL,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
OD,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
PB,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
PC,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
RJ,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
SK,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
TN,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
TS,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
TR,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
UK,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
UP,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.05
AN,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
AP,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
AS,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
AR,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
BR,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
CG,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
CH,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
DD,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
DL,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
DN,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
GA,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
GJ,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
HP,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
HR,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
JK,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
JH,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
KA,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
KL,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
LA,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
LD,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
MH,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
ML,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
MN,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
MP,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
MZ,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
NL,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
OD,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
PB,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
PC,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
RJ,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
SK,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
TN,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
TS,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
TR,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
UK,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
UP,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.05
AN,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
AP,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
AS,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
AR,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
BR,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
CG,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
CH,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
DD,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
DL,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
DN,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
GA,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
GJ,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
HP,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
HR,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
JK,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
JH,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
KA,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
KL,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
LA,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
LD,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
MH,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
ML,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
MN,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
MP,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
MZ,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
NL,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
OD,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
PB,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
PC,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
RJ,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
SK,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
TN,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
TS,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
TR,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
UK,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
UP,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.05
AN,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
AP,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
AS,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
AR,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
BR,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
CG,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
CH,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
DD,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
DL,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
DN,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
GA,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
GJ,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
HP,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
HR,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
JK,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
JH,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
KA,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
KL,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
LA,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
LD,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
MH,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
ML,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
MN,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
MP,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
MZ,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
NL,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
OD,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
PB,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
PC,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
RJ,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
SK,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
TN,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
TS,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
TR,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
UK,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
UP,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.05
AN,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
AP,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
AS,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
AR,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
BR,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
CG,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
CH,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
DD,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
DL,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
DN,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
GA,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
GJ,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
HP,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
HR,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
JK,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
JH,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
KA,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
KL,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
LA,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
LD,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
MH,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
ML,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
MN,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
MP,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
MZ,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
NL,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
OD,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
PB,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
PC,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
RJ,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
SK,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
TN,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
TS,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
TR,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
UK,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
UP,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
WB,electricity,nuclear,Gen_II_LWR,2100,capital,1704,0.05
AN,electricity,nuclear,Gen_III,2015,capital,778,0.11
AP,electricity,nuclear,Gen_III,2015,capital,778,0.11
AS,electricity,nuclear,Gen_III,2015,capital,778,0.11
AR,electricity,nuclear,Gen_III,2015,capital,778,0.11
BR,electricity,nuclear,Gen_III,2015,capital,778,0.11
CG,electricity,nuclear,Gen_III,2015,capital,778,0.11
CH,electricity,nuclear,Gen_III,2015,capital,778,0.11
DD,electricity,nuclear,Gen_III,2015,capital,778,0.11
DL,electricity,nuclear,Gen_III,2015,capital,778,0.11
DN,electricity,nuclear,Gen_III,2015,capital,778,0.11
GA,electricity,nuclear,Gen_III,2015,capital,778,0.11
GJ,electricity,nuclear,Gen_III,2015,capital,778,0.11
HP,electricity,nuclear,Gen_III,2015,capital,778,0.11
HR,electricity,nuclear,Gen_III,2015,capital,778,0.11
JK,electricity,nuclear,Gen_III,2015,capital,778,0.11
JH,electricity,nuclear,Gen_III,2015,capital,778,0.11
KA,electricity,nuclear,Gen_III,2015,capital,778,0.11
KL,electricity,nuclear,Gen_III,2015,capital,778,0.11
LA,electricity,nuclear,Gen_III,2015,capital,778,0.11
LD,electricity,nuclear,Gen_III,2015,capital,778,0.11
MH,electricity,nuclear,Gen_III,2015,capital,778,0.11
ML,electricity,nuclear,Gen_III,2015,capital,778,0.11
MN,electricity,nuclear,Gen_III,2015,capital,778,0.11
MP,electricity,nuclear,Gen_III,2015,capital,778,0.11
MZ,electricity,nuclear,Gen_III,2015,capital,778,0.11
NL,electricity,nuclear,Gen_III,2015,capital,778,0.11
OD,electricity,nuclear,Gen_III,2015,capital,778,0.11
PB,electricity,nuclear,Gen_III,2015,capital,778,0.11
PC,electricity,nuclear,Gen_III,2015,capital,778,0.11
