INPUT_TABLE
Variable ID
RegionIntTechBackup

region,supplysector,subsector,stub.technology,year,electric.sector.name,trial.market.name,backup.capital.cost,backup.capacity.factor,capacity.limit,minicam.energy.input,minicam.non.energy.input
HP,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
HP,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
HP,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
HP,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JK,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
JH,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LA,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
LD,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KA,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
KL,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MH,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
ML,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MN,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MZ,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
MP,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2095,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
NL,electricity,wind,wind,2100,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,1975,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,1990,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2005,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2010,electricity,renewable,0,0,0.2,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2015,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2020,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2025,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2030,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2035,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2040,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2045,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2050,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2055,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2060,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2065,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2070,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2075,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2080,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2085,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
OD,electricity,wind,wind,2090,electricity,renewable,0,0,0.95,backup_electricity,backup-cap-cost
