INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
RegionTechCapital,,,,,,,
,,,,,,,
region,supplysector,subsector,technology,year,input.capital,capital.overnight,fixed.charge.rate
India,electricity,coal,coal (IGCC CCS),2055,capital,961,0.13
India,electricity,coal,coal (IGCC CCS),2060,capital,961,0.13
India,electricity,coal,coal (IGCC CCS),2065,capital,961,0.13
India,electricity,coal,coal (IGCC CCS),2070,capital,961,0.13
India,electricity,coal,coal (IGCC CCS),2075,capital,961,0.13
India,electricity,coal,coal (IGCC CCS),2080,capital,961,0.13
India,electricity,coal,coal (IGCC CCS),2085,capital,961,0.13
India,electricity,coal,coal (IGCC CCS),2090,capital,961,0.13
India,electricity,coal,coal (IGCC CCS),2095,capital,961,0.13
India,electricity,coal,coal (IGCC CCS),2100,capital,961,0.13
India,electricity,coal,coal (IGCC),1975,capital,952,0.13
India,electricity,coal,coal (IGCC),1990,capital,952,0.13
India,electricity,coal,coal (IGCC),2005,capital,952,0.13
India,electricity,coal,coal (IGCC),2010,capital,952,0.13
India,electricity,coal,coal (IGCC),2015,capital,952,0.13
India,electricity,coal,coal (IGCC),2020,capital,1000,0.21
India,electricity,coal,coal (IGCC),2025,capital,1000,0.21
India,electricity,coal,coal (IGCC),2030,capital,348,0.2249
India,electricity,coal,coal (IGCC),2035,capital,348,0.2249
India,electricity,coal,coal (IGCC),2040,capital,348,0.2249
India,electricity,coal,coal (IGCC),2045,capital,348,0.2249
India,electricity,coal,coal (IGCC),2050,capital,348,0.2249
India,electricity,coal,coal (IGCC),2055,capital,348,0.2249
India,electricity,coal,coal (IGCC),2060,capital,348,0.2249
India,electricity,coal,coal (IGCC),2065,capital,348,0.2249
India,electricity,coal,coal (IGCC),2070,capital,348,0.2249
India,electricity,coal,coal (IGCC),2075,capital,348,0.2249
India,electricity,coal,coal (IGCC),2080,capital,348,0.2249
India,electricity,coal,coal (IGCC),2085,capital,348,0.2249
India,electricity,coal,coal (IGCC),2090,capital,348,0.2249
India,electricity,coal,coal (IGCC),2095,capital,348,0.2249
India,electricity,coal,coal (IGCC),2100,capital,348,0.2249
India,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
India,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
India,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
India,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
India,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
India,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
India,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
India,electricity,coal,coal (conv pul CCS),2030,capital,1797,0.105
India,electricity,coal,coal (conv pul CCS),2035,capital,1797,0.105
India,electricity,coal,coal (conv pul CCS),2040,capital,1797,0.105
India,electricity,coal,coal (conv pul CCS),2045,capital,1797,0.105
India,electricity,coal,coal (conv pul CCS),2050,capital,1797,0.105
India,electricity,coal,coal (conv pul CCS),2055,capital,1797,0.13
India,electricity,coal,coal (conv pul CCS),2060,capital,1392,0.13
India,electricity,coal,coal (conv pul CCS),2065,capital,1377,0.13
India,electricity,coal,coal (conv pul CCS),2070,capital,1364,0.13
India,electricity,coal,coal (conv pul CCS),2075,capital,1352,0.13
India,electricity,coal,coal (conv pul CCS),2080,capital,1343,0.13
India,electricity,coal,coal (conv pul CCS),2085,capital,1334,0.13
India,electricity,coal,coal (conv pul CCS),2090,capital,1326,0.13
India,electricity,coal,coal (conv pul CCS),2095,capital,1319,0.13
India,electricity,coal,coal (conv pul CCS),2100,capital,1313,0.13
India,electricity,coal,coal (conv pul),1975,capital,450,0.21
India,electricity,coal,coal (conv pul),1990,capital,450,0.21
India,electricity,coal,coal (conv pul),2005,capital,450,0.21
India,electricity,coal,coal (conv pul),2010,capital,370,0.21
India,electricity,coal,coal (conv pul),2015,capital,302,0.2261
India,electricity,coal,coal (conv pul),2020,capital,302,0.2261
India,electricity,coal,coal (conv pul),2025,capital,302,0.2249
India,electricity,coal,coal (conv pul),2030,capital,302,0.2249
India,electricity,coal,coal (conv pul),2035,capital,302,0.2249
India,electricity,coal,coal (conv pul),2040,capital,302,0.2249
India,electricity,coal,coal (conv pul),2045,capital,302,0.2249
India,electricity,coal,coal (conv pul),2050,capital,302,0.2249
India,electricity,coal,coal (conv pul),2055,capital,302,0.2249
India,electricity,coal,coal (conv pul),2060,capital,302,0.2249
India,electricity,coal,coal (conv pul),2065,capital,302,0.2249
India,electricity,coal,coal (conv pul),2070,capital,302,0.2249
India,electricity,coal,coal (conv pul),2075,capital,302,0.2249
India,electricity,coal,coal (conv pul),2080,capital,302,0.2249
India,electricity,coal,coal (conv pul),2085,capital,302,0.2249
India,electricity,coal,coal (conv pul),2090,capital,302,0.2249
India,electricity,coal,coal (conv pul),2095,capital,302,0.2249
India,electricity,coal,coal (conv pul),2100,capital,302,0.2249
India,electricity,gas,gas (CC CCS),1975,capital,598,0.13
India,electricity,gas,gas (CC CCS),1990,capital,598,0.13
India,electricity,gas,gas (CC CCS),2005,capital,598,0.13
India,electricity,gas,gas (CC CCS),2010,capital,598,0.13
India,electricity,gas,gas (CC CCS),2015,capital,598,0.13
India,electricity,gas,gas (CC CCS),2020,capital,569,0.13
India,electricity,gas,gas (CC CCS),2025,capital,541,0.13
India,electricity,gas,gas (CC CCS),2030,capital,512,0.13
India,electricity,gas,gas (CC CCS),2035,capital,483,0.13
India,electricity,gas,gas (CC CCS),2040,capital,454,0.13
India,electricity,gas,gas (CC CCS),2045,capital,454,0.13
India,electricity,gas,gas (CC CCS),2050,capital,454,0.13
India,electricity,gas,gas (CC CCS),2055,capital,454,0.13
India,electricity,gas,gas (CC CCS),2060,capital,454,0.13
India,electricity,gas,gas (CC CCS),2065,capital,454,0.13
India,electricity,gas,gas (CC CCS),2070,capital,454,0.13
India,electricity,gas,gas (CC CCS),2075,capital,454,0.13
India,electricity,gas,gas (CC CCS),2080,capital,454,0.13
India,electricity,gas,gas (CC CCS),2085,capital,454,0.13
India,electricity,gas,gas (CC CCS),2090,capital,454,0.13
India,electricity,gas,gas (CC CCS),2095,capital,454,0.13
India,electricity,gas,gas (CC CCS),2100,capital,454,0.13
India,electricity,gas,gas (CC),1975,capital,265,0.13
India,electricity,gas,gas (CC),1990,capital,265,0.13
India,electricity,gas,gas (CC),2005,capital,265,0.13
India,electricity,gas,gas (CC),2010,capital,165,0.21
India,electricity,gas,gas (CC),2015,capital,389,0.3359
India,electricity,gas,gas (CC),2020,capital,389,0.3359
India,electricity,gas,gas (CC),2025,capital,389,0.26
India,electricity,gas,gas (CC),2030,capital,389,0.26
India,electricity,gas,gas (CC),2035,capital,389,0.26
India,electricity,gas,gas (CC),2040,capital,389,0.26
India,electricity,gas,gas (CC),2045,capital,389,0.26
India,electricity,gas,gas (CC),2050,capital,389,0.26
India,electricity,gas,gas (CC),2055,capital,389,0.3362
India,electricity,gas,gas (CC),2060,capital,389,0.3362
India,electricity,gas,gas (CC),2065,capital,389,0.3362
India,electricity,gas,gas (CC),2070,capital,389,0.3362
India,electricity,gas,gas (CC),2075,capital,389,0.3362
India,electricity,gas,gas (CC),2080,capital,389,0.3362
India,electricity,gas,gas (CC),2085,capital,389,0.3362
India,electricity,gas,gas (CC),2090,capital,389,0.3362
India,electricity,gas,gas (CC),2095,capital,389,0.3362
India,electricity,gas,gas (CC),2100,capital,389,0.3362
India,electricity,gas,gas (steam/CT),1975,capital,284,0.21
India,electricity,gas,gas (steam/CT),1990,capital,284,0.21
India,electricity,gas,gas (steam/CT),2005,capital,284,0.21
India,electricity,gas,gas (steam/CT),2010,capital,284,0.21
India,electricity,gas,gas (steam/CT),2015,capital,284,0.21
India,electricity,gas,gas (steam/CT),2020,capital,600,0.4
India,electricity,gas,gas (steam/CT),2025,capital,600,0.4
India,electricity,gas,gas (steam/CT),2030,capital,600,0.4
India,electricity,gas,gas (steam/CT),2035,capital,600,0.4
India,electricity,gas,gas (steam/CT),2040,capital,600,0.4
India,electricity,gas,gas (steam/CT),2045,capital,600,0.4
India,electricity,gas,gas (steam/CT),2050,capital,600,0.4
India,electricity,gas,gas (steam/CT),2055,capital,600,0.4
India,electricity,gas,gas (steam/CT),2060,capital,600,0.4
India,electricity,gas,gas (steam/CT),2065,capital,600,0.4
India,electricity,gas,gas (steam/CT),2070,capital,600,0.4
India,electricity,gas,gas (steam/CT),2075,capital,600,0.4
India,electricity,gas,gas (steam/CT),2080,capital,600,0.4
India,electricity,gas,gas (steam/CT),2085,capital,600,0.4
India,electricity,gas,gas (steam/CT),2090,capital,600,0.4
India,electricity,gas,gas (steam/CT),2095,capital,600,0.4
India,electricity,gas,gas (steam/CT),2100,capital,600,0.4
India,electricity,geothermal,geothermal,1975,capital,1363,0.13
India,electricity,geothermal,geothermal,1990,capital,1363,0.13
India,electricity,geothermal,geothermal,2005,capital,1363,0.13
India,electricity,geothermal,geothermal,2010,capital,1363,0.13
India,electricity,geothermal,geothermal,2015,capital,1363,0.13
India,electricity,geothermal,geothermal,2020,capital,1347,0.13
India,electricity,geothermal,geothermal,2025,capital,1331,0.13
India,electricity,geothermal,geothermal,2030,capital,1316,0.13
India,electricity,geothermal,geothermal,2035,capital,1301,0.13
India,electricity,geothermal,geothermal,2040,capital,1288,0.13
India,electricity,geothermal,geothermal,2045,capital,1275,0.13
India,electricity,geothermal,geothermal,2050,capital,1262,0.13
India,electricity,geothermal,geothermal,2055,capital,1250,0.13
India,electricity,geothermal,geothermal,2060,capital,1239,0.13
India,electricity,geothermal,geothermal,2065,capital,1229,0.13
India,electricity,geothermal,geothermal,2070,capital,1219,0.13
India,electricity,geothermal,geothermal,2075,capital,1209,0.13
India,electricity,geothermal,geothermal,2080,capital,1200,0.13
India,electricity,geothermal,geothermal,2085,capital,1191,0.13
India,electricity,geothermal,geothermal,2090,capital,1183,0.13
India,electricity,geothermal,geothermal,2095,capital,1175,0.13
India,electricity,geothermal,geothermal,2100,capital,1167,0.13
India,electricity,refined liquids,refined liquids (CC CCS),1975,capital,2000,0.18
India,electricity,refined liquids,refined liquids (CC CCS),1990,capital,2000,0.18
India,electricity,refined liquids,refined liquids (CC CCS),2005,capital,2000,0.18
India,electricity,refined liquids,refined liquids (CC CCS),2010,capital,2000,0.18
India,electricity,refined liquids,refined liquids (CC CCS),2015,capital,2000,0.18
India,electricity,refined liquids,refined liquids (CC CCS),2020,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2025,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2030,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2035,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2040,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2045,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2050,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2055,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2060,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2065,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2070,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2075,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2080,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2085,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2090,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2095,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC CCS),2100,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),1975,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),1990,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2005,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2010,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2015,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2020,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2025,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2030,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2035,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2040,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2045,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2050,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2055,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2060,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2065,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2070,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2075,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2080,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2085,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2090,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2095,capital,2000,0.21
India,electricity,refined liquids,refined liquids (CC),2100,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),1975,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),1990,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2005,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2010,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2015,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2020,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2025,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2030,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2035,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2040,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2045,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2050,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2055,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2060,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2065,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2070,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2075,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2080,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2085,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2090,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2095,capital,2000,0.21
India,electricity,refined liquids,refined liquids (steam/CT),2100,capital,2000,0.21
India,electricity,solar,CSP_storage,1975,capital,2479,0.13
India,electricity,solar,CSP_storage,1990,capital,2479,0.13
India,electricity,solar,CSP_storage,2005,capital,2479,0.13
India,electricity,solar,CSP_storage,2010,capital,2479,0.13
India,electricity,solar,CSP_storage,2015,capital,2479,0.13
India,electricity,solar,CSP_storage,2020,capital,2302,0.091
India,electricity,solar,CSP_storage,2025,capital,2162,0.117
India,electricity,solar,CSP_storage,2030,capital,2050,0.117
India,electricity,solar,CSP_storage,2035,capital,1961,0.117
India,electricity,solar,CSP_storage,2040,capital,1890,0.117
India,electricity,solar,CSP_storage,2045,capital,1833,0.117
India,electricity,solar,CSP_storage,2050,capital,1788,0.117
India,electricity,solar,CSP_storage,2055,capital,1751,0.117
India,electricity,solar,CSP_storage,2060,capital,1721,0.117
India,electricity,solar,CSP_storage,2065,capital,1697,0.117
India,electricity,solar,CSP_storage,2070,capital,1677,0.117
India,electricity,solar,CSP_storage,2075,capital,1662,0.117
India,electricity,solar,CSP_storage,2080,capital,1649,0.117
India,electricity,solar,CSP_storage,2085,capital,1638,0.117
India,electricity,solar,CSP_storage,2090,capital,1629,0.117
India,electricity,solar,CSP_storage,2095,capital,1622,0.117
India,electricity,solar,CSP_storage,2100,capital,1616,0.117
India,electricity,solar,PV_storage,1975,capital,1363,0.13
India,electricity,solar,PV_storage,1990,capital,1363,0.13
India,electricity,solar,PV_storage,2005,capital,1363,0.13
India,electricity,solar,PV_storage,2010,capital,1363,0.13
India,electricity,solar,PV_storage,2015,capital,1363,0.13
India,electricity,solar,PV_storage,2020,capital,1305,0.091
India,electricity,solar,PV_storage,2025,capital,1256,0.117
India,electricity,solar,PV_storage,2030,capital,1213,0.117
India,electricity,solar,PV_storage,2035,capital,1177,0.117
India,electricity,solar,PV_storage,2040,capital,1145,0.117
India,electricity,solar,PV_storage,2045,capital,1118,0.117
India,electricity,solar,PV_storage,2050,capital,1095,0.117
India,electricity,solar,PV_storage,2055,capital,1075,0.117
India,electricity,solar,PV_storage,2060,capital,1058,0.117
India,electricity,solar,PV_storage,2065,capital,1043,0.117
India,electricity,solar,PV_storage,2070,capital,1031,0.117
India,electricity,solar,PV_storage,2075,capital,1020,0.117
India,electricity,solar,PV_storage,2080,capital,1011,0.117
India,electricity,solar,PV_storage,2085,capital,1003,0.117
India,electricity,solar,PV_storage,2090,capital,996,0.117
India,electricity,solar,PV_storage,2095,capital,990,0.117
India,electricity,solar,PV_storage,2100,capital,985,0.117
India,electricity,wind,wind_storage,1975,capital,1473,0.13
India,electricity,wind,wind_storage,1990,capital,1191,0.13
India,electricity,wind,wind_storage,2005,capital,916,0.13
India,electricity,wind,wind_storage,2010,capital,1797,0.13
India,electricity,wind,wind_storage,2015,capital,1797,0.13
India,electricity,wind,wind_storage,2020,capital,1721,0.13
India,electricity,wind,wind_storage,2025,capital,1655,0.13
India,electricity,wind,wind_storage,2030,capital,1599,0.13
India,electricity,wind,wind_storage,2035,capital,1551,0.13
India,electricity,wind,wind_storage,2040,capital,1510,0.13
India,electricity,wind,wind_storage,2045,capital,1474,0.13
India,electricity,wind,wind_storage,2050,capital,1444,0.13
India,electricity,wind,wind_storage,2055,capital,1417,0.13
India,electricity,wind,wind_storage,2060,capital,1395,0.13
India,electricity,wind,wind_storage,2065,capital,1375,0.13
India,electricity,wind,wind_storage,2070,capital,1359,0.13
India,electricity,wind,wind_storage,2075,capital,1345,0.13
India,electricity,wind,wind_storage,2080,capital,1332,0.13
India,electricity,wind,wind_storage,2085,capital,1322,0.13
India,electricity,wind,wind_storage,2090,capital,1313,0.13
India,electricity,wind,wind_storage,2095,capital,1305,0.13
India,electricity,wind,wind_storage,2100,capital,1298,0.13
India,electricity,nuclear,Gen_III,1975,capital,1363,0.13
India,electricity,nuclear,Gen_III,1990,capital,1363,0.13
India,electricity,nuclear,Gen_III,2005,capital,1363,0.13
India,electricity,nuclear,Gen_III,2010,capital,1363,0.13
India,electricity,nuclear,Gen_III,2015,capital,778,0.1353
India,electricity,nuclear,Gen_III,2020,capital,778,0.13415
India,electricity,nuclear,Gen_III,2025,capital,778,0.13324
India,electricity,nuclear,Gen_III,2030,capital,778,0.13324
India,electricity,nuclear,Gen_III,2035,capital,778,0.13324
India,electricity,nuclear,Gen_III,2040,capital,778,0.13324
India,electricity,nuclear,Gen_III,2045,capital,778,0.13324
India,electricity,nuclear,Gen_III,2050,capital,778,0.13324
India,electricity,nuclear,Gen_III,2055,capital,778,0.13324
India,electricity,nuclear,Gen_III,2060,capital,778,0.13324
India,electricity,nuclear,Gen_III,2065,capital,778,0.13324
India,electricity,nuclear,Gen_III,2070,capital,778,0.13324
India,electricity,nuclear,Gen_III,2075,capital,778,0.13324
India,electricity,nuclear,Gen_III,2080,capital,778,0.13324
India,electricity,nuclear,Gen_III,2085,capital,778,0.13324
India,electricity,nuclear,Gen_III,2090,capital,778,0.13324
India,electricity,nuclear,Gen_III,2095,capital,778,0.13324
India,electricity,nuclear,Gen_III,2100,capital,778,0.13324
India,electricity,nuclear,Gen_II_LWR,1975,capital,1650,0.13
India,electricity,nuclear,Gen_II_LWR,1990,capital,1650,0.13
India,electricity,nuclear,Gen_II_LWR,2005,capital,1650,0.13
India,electricity,nuclear,Gen_II_LWR,2010,capital,1650,0.13
India,electricity,nuclear,Gen_II_LWR,2015,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2020,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2025,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2030,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2035,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2040,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2045,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2050,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2055,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2060,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2065,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2070,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2075,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2080,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2085,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2090,capital,1704,0.13
India,electricity,nuclear,Gen_II_LWR,2095,capital,1704,0.13
